caseID,activity,startTime,endTime
70,f,0:14:33,0:14:34
70,d,0:14:34,0:14:35
70,n,0:14:35,0:14:36
70,e,0:14:36,0:14:37
70,o,0:14:37,0:14:38
71,a,0:14:38,0:14:39
71,e,0:14:39,0:14:40
71,c,0:14:40,0:14:41
71,j,0:14:41,0:14:42
71,c,0:14:42,0:14:43
71,h,0:14:43,0:14:44
71,f,0:14:44,0:14:45
71,d,0:14:45,0:14:46
71,n,0:14:46,0:14:47
71,o,0:14:47,0:14:48
72,a,0:14:48,0:14:49
72,c,0:14:49,0:14:50
72,h,0:14:50,0:14:51
72,f,0:14:51,0:14:52
72,m,0:14:52,0:14:53
72,n,0:14:53,0:14:54
72,d,0:14:54,0:14:55
72,o,0:14:55,0:14:56
73,a,0:14:56,0:14:57
73,e,0:14:57,0:14:58
73,g,0:14:58,0:14:59
73,j,0:14:59,0:15:00
73,g,0:15:00,0:15:01
73,h,0:15:01,0:15:02
73,k,0:15:02,0:15:03
73,f,0:15:03,0:15:04
73,n,0:15:04,0:15:05
73,e,0:15:05,0:15:06
73,o,0:15:06,0:15:07
74,a,0:15:07,0:15:08
74,e,0:15:08,0:15:09
74,j,0:15:09,0:15:10
74,e,0:15:10,0:15:11
74,h,0:15:11,0:15:12
74,f,0:15:12,0:15:13
74,d,0:15:13,0:15:14
74,d,0:15:14,0:15:15
74,n,0:15:15,0:15:16
74,o,0:15:16,0:15:17
75,a,0:15:17,0:15:18
75,j,0:15:18,0:15:19
75,c,0:15:19,0:15:20
75,c,0:15:20,0:15:21
75,e,0:15:21,0:15:22
75,h,0:15:22,0:15:23
75,e,0:15:23,0:15:24
75,f,0:15:24,0:15:25
75,m,0:15:25,0:15:26
75,d,0:15:26,0:15:27
75,o,0:15:27,0:15:28
76,a,0:15:28,0:15:29
76,c,0:15:29,0:15:30
76,j,0:15:30,0:15:31
76,g,0:15:31,0:15:32
76,c,0:15:32,0:15:33
76,e,0:15:33,0:15:34
76,h,0:15:34,0:15:35
76,e,0:15:35,0:15:36
76,g,0:15:36,0:15:37
76,f,0:15:37,0:15:38
76,l,0:15:38,0:15:39
76,d,0:15:39,0:15:40
76,n,0:15:40,0:15:41
76,o,0:15:41,0:15:42
77,a,0:15:42,0:15:43
77,e,0:15:43,0:15:44
77,j,0:15:44,0:15:45
77,g,0:15:45,0:15:46
77,b,0:15:46,0:15:47
77,e,0:15:47,0:15:48
77,h,0:15:48,0:15:49
77,b,0:15:49,0:15:50
77,i,0:15:50,0:15:51
77,e,0:15:51,0:15:52
77,b,0:15:52,0:15:53
77,f,0:15:53,0:15:54
77,d,0:15:54,0:15:55
77,d,0:15:55,0:15:56
77,n,0:15:56,0:15:57
77,o,0:15:57,0:15:58
78,a,0:15:58,0:15:59
78,e,0:15:59,0:16:00
78,j,0:16:00,0:16:01
78,g,0:16:01,0:16:02
78,e,0:16:02,0:16:03
78,h,0:16:03,0:16:04
78,e,0:16:04,0:16:05
78,f,0:16:05,0:16:06
78,n,0:16:06,0:16:07
78,d,0:16:07,0:16:08
78,o,0:16:08,0:16:09
79,a,0:16:09,0:16:10
79,e,0:16:10,0:16:11
79,c,0:16:11,0:16:12
79,j,0:16:12,0:16:13
79,e,0:16:13,0:16:14
79,e,0:16:14,0:16:15
79,e,0:16:15,0:16:16
79,h,0:16:16,0:16:17
79,k,0:16:17,0:16:18
79,d,0:16:18,0:16:19
79,e,0:16:19,0:16:20
79,f,0:16:20,0:16:21
79,d,0:16:21,0:16:22
79,n,0:16:22,0:16:23
79,o,0:16:23,0:16:24
80,a,0:16:24,0:16:25
80,b,0:16:25,0:16:26
80,c,0:16:26,0:16:27
80,j,0:16:27,0:16:28
80,c,0:16:28,0:16:29
80,c,0:16:29,0:16:30
80,k,0:16:30,0:16:31
80,h,0:16:31,0:16:32
80,f,0:16:32,0:16:33
80,n,0:16:33,0:16:34
80,o,0:16:34,0:16:35
81,a,0:16:35,0:16:36
81,e,0:16:36,0:16:37
81,j,0:16:37,0:16:38
81,g,0:16:38,0:16:39
81,c,0:16:39,0:16:40
81,e,0:16:40,0:16:41
81,h,0:16:41,0:16:42
81,k,0:16:42,0:16:43
81,f,0:16:43,0:16:44
81,d,0:16:44,0:16:45
81,d,0:16:45,0:16:46
81,l,0:16:46,0:16:47
81,n,0:16:47,0:16:48
81,o,0:16:48,0:16:49
82,a,0:16:49,0:16:50
82,g,0:16:50,0:16:51
82,e,0:16:51,0:16:52
82,h,0:16:52,0:16:53
82,k,0:16:53,0:16:54
82,g,0:16:54,0:16:55
82,f,0:16:55,0:16:56
82,k,0:16:56,0:16:57
82,d,0:16:57,0:16:58
82,n,0:16:58,0:16:59
82,m,0:16:59,0:17:00
82,o,0:17:00,0:17:01
83,a,0:17:01,0:17:02
83,e,0:17:02,0:17:03
83,j,0:17:03,0:17:04
83,g,0:17:04,0:17:05
83,e,0:17:05,0:17:06
83,i,0:17:06,0:17:07
83,f,0:17:07,0:17:08
83,d,0:17:08,0:17:09
83,n,0:17:09,0:17:10
83,o,0:17:10,0:17:11
84,a,0:17:11,0:17:12
84,c,0:17:12,0:17:13
84,h,0:17:13,0:17:14
84,d,0:17:14,0:17:15
84,d,0:17:15,0:17:16
84,f,0:17:16,0:17:17
84,d,0:17:17,0:17:18
84,n,0:17:18,0:17:19
84,o,0:17:19,0:17:20
85,a,0:17:20,0:17:21
85,e,0:17:21,0:17:22
85,g,0:17:22,0:17:23
85,j,0:17:23,0:17:24
85,i,0:17:24,0:17:25
85,b,0:17:25,0:17:26
85,b,0:17:26,0:17:27
85,c,0:17:27,0:17:28
85,c,0:17:28,0:17:29
85,h,0:17:29,0:17:30
85,g,0:17:30,0:17:31
85,f,0:17:31,0:17:32
85,d,0:17:32,0:17:33
85,e,0:17:33,0:17:34
85,n,0:17:34,0:17:35
85,o,0:17:35,0:17:36
86,a,0:17:36,0:17:37
86,b,0:17:37,0:17:38
86,j,0:17:38,0:17:39
86,g,0:17:39,0:17:40
86,c,0:17:40,0:17:41
86,d,0:17:41,0:17:42
86,h,0:17:42,0:17:43
86,e,0:17:43,0:17:44
86,b,0:17:44,0:17:45
86,d,0:17:45,0:17:46
86,f,0:17:46,0:17:47
86,o,0:17:47,0:17:48
87,a,0:17:48,0:17:49
87,g,0:17:49,0:17:50
87,h,0:17:50,0:17:51
87,l,0:17:51,0:17:52
87,b,0:17:52,0:17:53
87,d,0:17:53,0:17:54
87,f,0:17:54,0:17:55
87,c,0:17:55,0:17:56
87,n,0:17:56,0:17:57
87,o,0:17:57,0:17:58
88,a,0:17:58,0:17:59
88,i,0:17:59,0:18:00
88,c,0:18:00,0:18:01
88,c,0:18:01,0:18:02
88,d,0:18:02,0:18:03
88,h,0:18:03,0:18:04
88,g,0:18:04,0:18:05
88,d,0:18:05,0:18:06
88,d,0:18:06,0:18:07
88,f,0:18:07,0:18:08
88,n,0:18:08,0:18:09
88,o,0:18:09,0:18:10
89,a,0:18:10,0:18:11
89,c,0:18:11,0:18:12
89,g,0:18:12,0:18:13
89,h,0:18:13,0:18:14
89,e,0:18:14,0:18:15
89,d,0:18:15,0:18:16
89,f,0:18:16,0:18:17
89,m,0:18:17,0:18:18
89,l,0:18:18,0:18:19
89,n,0:18:19,0:18:20
89,m,0:18:20,0:18:21
89,o,0:18:21,0:18:22
90,a,0:18:22,0:18:23
90,c,0:18:23,0:18:24
90,h,0:18:24,0:18:25
90,k,0:18:25,0:18:26
90,b,0:18:26,0:18:27
90,i,0:18:27,0:18:28
90,f,0:18:28,0:18:29
90,d,0:18:29,0:18:30
90,n,0:18:30,0:18:31
90,o,0:18:31,0:18:32
91,a,0:18:32,0:18:33
91,e,0:18:33,0:18:34
91,j,0:18:34,0:18:35
91,h,0:18:35,0:18:36
91,g,0:18:36,0:18:37
91,e,0:18:37,0:18:38
91,f,0:18:38,0:18:39
91,d,0:18:39,0:18:40
91,d,0:18:40,0:18:41
91,n,0:18:41,0:18:42
91,o,0:18:42,0:18:43
92,a,0:18:43,0:18:44
92,b,0:18:44,0:18:45
92,c,0:18:45,0:18:46
92,j,0:18:46,0:18:47
92,c,0:18:47,0:18:48
92,h,0:18:48,0:18:49
92,j,0:18:49,0:18:50
92,g,0:18:50,0:18:51
92,i,0:18:51,0:18:52
92,f,0:18:52,0:18:53
92,d,0:18:53,0:18:54
92,e,0:18:54,0:18:55
92,n,0:18:55,0:18:56
92,o,0:18:56,0:18:57
93,a,0:18:57,0:18:58
93,b,0:18:58,0:18:59
93,g,0:18:59,0:19:00
93,e,0:19:00,0:19:01
93,e,0:19:01,0:19:02
93,f,0:19:02,0:19:03
93,d,0:19:03,0:19:04
93,d,0:19:04,0:19:05
93,n,0:19:05,0:19:06
93,o,0:19:06,0:19:07
94,a,0:19:07,0:19:08
94,e,0:19:08,0:19:09
94,g,0:19:09,0:19:10
94,b,0:19:10,0:19:11
94,i,0:19:11,0:19:12
94,k,0:19:12,0:19:13
94,f,0:19:13,0:19:14
94,d,0:19:14,0:19:15
94,n,0:19:15,0:19:16
94,o,0:19:16,0:19:17
95,a,0:19:17,0:19:18
95,c,0:19:18,0:19:19
95,e,0:19:19,0:19:20
95,j,0:19:20,0:19:21
95,h,0:19:21,0:19:22
95,f,0:19:22,0:19:23
95,d,0:19:23,0:19:24
95,n,0:19:24,0:19:25
95,o,0:19:25,0:19:26
96,a,0:19:26,0:19:27
96,e,0:19:27,0:19:28
96,c,0:19:28,0:19:29
96,j,0:19:29,0:19:30
96,c,0:19:30,0:19:31
96,e,0:19:31,0:19:32
96,c,0:19:32,0:19:33
96,h,0:19:33,0:19:34
96,k,0:19:34,0:19:35
96,e,0:19:35,0:19:36
96,g,0:19:36,0:19:37
96,f,0:19:37,0:19:38
96,d,0:19:38,0:19:39
96,d,0:19:39,0:19:40
96,n,0:19:40,0:19:41
96,o,0:19:41,0:19:42
97,a,0:19:42,0:19:43
97,g,0:19:43,0:19:44
97,h,0:19:44,0:19:45
97,j,0:19:45,0:19:46
97,i,0:19:46,0:19:47
97,d,0:19:47,0:19:48
97,f,0:19:48,0:19:49
97,m,0:19:49,0:19:50
97,n,0:19:50,0:19:51
97,o,0:19:51,0:19:52
98,a,0:19:52,0:19:53
98,j,0:19:53,0:19:54
98,g,0:19:54,0:19:55
98,c,0:19:55,0:19:56
98,h,0:19:56,0:19:57
98,e,0:19:57,0:19:58
98,f,0:19:58,0:19:59
98,d,0:19:59,0:20:00
98,n,0:20:00,0:20:01
98,e,0:20:01,0:20:02
98,o,0:20:02,0:20:03
99,a,0:20:03,0:20:04
99,b,0:20:04,0:20:05
99,c,0:20:05,0:20:06
99,j,0:20:06,0:20:07
99,i,0:20:07,0:20:08
99,c,0:20:08,0:20:09
99,h,0:20:09,0:20:10
99,k,0:20:10,0:20:11
99,f,0:20:11,0:20:12
99,h,0:20:12,0:20:13
99,e,0:20:13,0:20:14
99,d,0:20:14,0:20:15
99,e,0:20:15,0:20:16
99,n,0:20:16,0:20:17
99,m,0:20:17,0:20:18
99,o,0:20:18,0:20:19
100,a,0:20:19,0:20:20
100,b,0:20:20,0:20:21
100,i,0:20:21,0:20:22
100,j,0:20:22,0:20:23
100,g,0:20:23,0:20:24
100,e,0:20:24,0:20:25
100,h,0:20:25,0:20:26
100,d,0:20:26,0:20:27
100,e,0:20:27,0:20:28
100,d,0:20:28,0:20:29
100,f,0:20:29,0:20:30
100,m,0:20:30,0:20:31
100,n,0:20:31,0:20:32
100,o,0:20:32,0:20:33
101,a,0:20:33,0:20:34
101,b,0:20:34,0:20:35
101,j,0:20:35,0:20:36
101,i,0:20:36,0:20:37
101,g,0:20:37,0:20:38
101,c,0:20:38,0:20:39
101,h,0:20:39,0:20:40
101,f,0:20:40,0:20:41
101,d,0:20:41,0:20:42
101,d,0:20:42,0:20:43
101,n,0:20:43,0:20:44
101,o,0:20:44,0:20:45
102,a,0:20:45,0:20:46
102,c,0:20:46,0:20:47
102,i,0:20:47,0:20:48
102,h,0:20:48,0:20:49
102,e,0:20:49,0:20:50
102,f,0:20:50,0:20:51
102,d,0:20:51,0:20:52
102,n,0:20:52,0:20:53
102,o,0:20:53,0:20:54
103,a,0:20:54,0:20:55
103,e,0:20:55,0:20:56
103,h,0:20:56,0:20:57
103,e,0:20:57,0:20:58
103,e,0:20:58,0:20:59
103,f,0:20:59,0:21:00
103,d,0:21:00,0:21:01
103,n,0:21:01,0:21:02
103,o,0:21:02,0:21:03
104,a,0:21:03,0:21:04
104,h,0:21:04,0:21:05
104,c,0:21:05,0:21:06
104,j,0:21:06,0:21:07
104,f,0:21:07,0:21:08
104,d,0:21:08,0:21:09
104,n,0:21:09,0:21:10
104,e,0:21:10,0:21:11
104,o,0:21:11,0:21:12
105,a,0:21:12,0:21:13
105,b,0:21:13,0:21:14
105,h,0:21:14,0:21:15
105,b,0:21:15,0:21:16
105,k,0:21:16,0:21:17
105,c,0:21:17,0:21:18
105,b,0:21:18,0:21:19
105,f,0:21:19,0:21:20
105,c,0:21:20,0:21:21
105,n,0:21:21,0:21:22
105,o,0:21:22,0:21:23
106,a,0:21:23,0:21:24
106,e,0:21:24,0:21:25
106,b,0:21:25,0:21:26
106,c,0:21:26,0:21:27
106,h,0:21:27,0:21:28
106,k,0:21:28,0:21:29
106,f,0:21:29,0:21:30
106,d,0:21:30,0:21:31
106,d,0:21:31,0:21:32
106,n,0:21:32,0:21:33
106,o,0:21:33,0:21:34
107,a,0:21:34,0:21:35
107,e,0:21:35,0:21:36
107,j,0:21:36,0:21:37
107,b,0:21:37,0:21:38
107,g,0:21:38,0:21:39
107,i,0:21:39,0:21:40
107,e,0:21:40,0:21:41
107,h,0:21:41,0:21:42
107,e,0:21:42,0:21:43
107,d,0:21:43,0:21:44
107,f,0:21:44,0:21:45
107,m,0:21:45,0:21:46
107,d,0:21:46,0:21:47
107,n,0:21:47,0:21:48
107,o,0:21:48,0:21:49
108,a,0:21:49,0:21:50
108,c,0:21:50,0:21:51
108,j,0:21:51,0:21:52
108,g,0:21:52,0:21:53
108,h,0:21:53,0:21:54
108,k,0:21:54,0:21:55
108,e,0:21:55,0:21:56
108,f,0:21:56,0:21:57
108,e,0:21:57,0:21:58
108,d,0:21:58,0:21:59
108,n,0:21:59,0:22:00
108,l,0:22:00,0:22:01
108,o,0:22:01,0:22:02
109,a,0:22:02,0:22:03
109,c,0:22:03,0:22:04
109,j,0:22:04,0:22:05
109,h,0:22:05,0:22:06
109,k,0:22:06,0:22:07
109,f,0:22:07,0:22:08
109,l,0:22:08,0:22:09
109,k,0:22:09,0:22:10
109,n,0:22:10,0:22:11
109,d,0:22:11,0:22:12
109,o,0:22:12,0:22:13
110,a,0:22:13,0:22:14
110,e,0:22:14,0:22:15
110,j,0:22:15,0:22:16
110,g,0:22:16,0:22:17
110,h,0:22:17,0:22:18
110,j,0:22:18,0:22:19
110,d,0:22:19,0:22:20
110,n,0:22:20,0:22:21
110,l,0:22:21,0:22:22
110,o,0:22:22,0:22:23
111,a,0:22:23,0:22:24
111,e,0:22:24,0:22:25
111,h,0:22:25,0:22:26
111,g,0:22:26,0:22:27
111,h,0:22:27,0:22:28
111,f,0:22:28,0:22:29
111,d,0:22:29,0:22:30
111,d,0:22:30,0:22:31
111,n,0:22:31,0:22:32
111,o,0:22:32,0:22:33
112,a,0:22:33,0:22:34
112,j,0:22:34,0:22:35
112,b,0:22:35,0:22:36
112,h,0:22:36,0:22:37
112,e,0:22:37,0:22:38
112,k,0:22:38,0:22:39
112,f,0:22:39,0:22:40
112,e,0:22:40,0:22:41
112,o,0:22:41,0:22:42
113,a,0:22:42,0:22:43
113,c,0:22:43,0:22:44
113,b,0:22:44,0:22:45
113,g,0:22:45,0:22:46
113,c,0:22:46,0:22:47
113,d,0:22:47,0:22:48
113,h,0:22:48,0:22:49
113,i,0:22:49,0:22:50
113,c,0:22:50,0:22:51
113,f,0:22:51,0:22:52
113,d,0:22:52,0:22:53
113,d,0:22:53,0:22:54
113,n,0:22:54,0:22:55
113,e,0:22:55,0:22:56
113,l,0:22:56,0:22:57
113,o,0:22:57,0:22:58
114,a,0:22:58,0:22:59
114,e,0:22:59,0:23:00
114,h,0:23:00,0:23:01
114,d,0:23:01,0:23:02
114,k,0:23:02,0:23:03
114,g,0:23:03,0:23:04
114,f,0:23:04,0:23:05
114,m,0:23:05,0:23:06
114,n,0:23:06,0:23:07
114,d,0:23:07,0:23:08
114,o,0:23:08,0:23:09
115,a,0:23:09,0:23:10
115,i,0:23:10,0:23:11
115,j,0:23:11,0:23:12
115,b,0:23:12,0:23:13
115,c,0:23:13,0:23:14
115,h,0:23:14,0:23:15
115,g,0:23:15,0:23:16
115,c,0:23:16,0:23:17
115,e,0:23:17,0:23:18
115,f,0:23:18,0:23:19
115,m,0:23:19,0:23:20
115,n,0:23:20,0:23:21
115,o,0:23:21,0:23:22
116,a,0:23:22,0:23:23
116,g,0:23:23,0:23:24
116,c,0:23:24,0:23:25
116,i,0:23:25,0:23:26
116,h,0:23:26,0:23:27
116,g,0:23:27,0:23:28
116,i,0:23:28,0:23:29
116,e,0:23:29,0:23:30
116,f,0:23:30,0:23:31
116,d,0:23:31,0:23:32
116,d,0:23:32,0:23:33
116,n,0:23:33,0:23:34
116,o,0:23:34,0:23:35
117,a,0:23:35,0:23:36
117,c,0:23:36,0:23:37
117,b,0:23:37,0:23:38
117,e,0:23:38,0:23:39
117,h,0:23:39,0:23:40
117,g,0:23:40,0:23:41
117,e,0:23:41,0:23:42
117,b,0:23:42,0:23:43
117,d,0:23:43,0:23:44
117,f,0:23:44,0:23:45
117,e,0:23:45,0:23:46
117,i,0:23:46,0:23:47
117,n,0:23:47,0:23:48
117,o,0:23:48,0:23:49
118,a,0:23:49,0:23:50
118,c,0:23:50,0:23:51
118,d,0:23:51,0:23:52
118,e,0:23:52,0:23:53
118,b,0:23:53,0:23:54
118,i,0:23:54,0:23:55
118,j,0:23:55,0:23:56
118,e,0:23:56,0:23:57
118,d,0:23:57,0:23:58
118,f,0:23:58,0:23:59
118,n,0:23:59,0:24:00
118,o,0:24:00,0:24:01
119,a,0:24:01,0:24:02
119,j,0:24:02,0:24:03
119,i,0:24:03,0:24:04
119,g,0:24:04,0:24:05
119,e,0:24:05,0:24:06
119,e,0:24:06,0:24:07
119,h,0:24:07,0:24:08
119,k,0:24:08,0:24:09
119,g,0:24:09,0:24:10
119,l,0:24:10,0:24:11
119,d,0:24:11,0:24:12
119,l,0:24:12,0:24:13
119,n,0:24:13,0:24:14
119,o,0:24:14,0:24:15
120,a,0:24:15,0:24:16
120,j,0:24:16,0:24:17
120,g,0:24:17,0:24:18
120,c,0:24:18,0:24:19
120,e,0:24:19,0:24:20
120,h,0:24:20,0:24:21
120,f,0:24:21,0:24:22
120,e,0:24:22,0:24:23
120,d,0:24:23,0:24:24
120,e,0:24:24,0:24:25
120,o,0:24:25,0:24:26
121,a,0:24:26,0:24:27
121,e,0:24:27,0:24:28
121,c,0:24:28,0:24:29
121,j,0:24:29,0:24:30
121,g,0:24:30,0:24:31
121,c,0:24:31,0:24:32
121,f,0:24:32,0:24:33
121,d,0:24:33,0:24:34
121,n,0:24:34,0:24:35
121,d,0:24:35,0:24:36
121,m,0:24:36,0:24:37
121,m,0:24:37,0:24:38
121,o,0:24:38,0:24:39
122,a,0:24:39,0:24:40
122,c,0:24:40,0:24:41
122,b,0:24:41,0:24:42
122,j,0:24:42,0:24:43
122,b,0:24:43,0:24:44
122,i,0:24:44,0:24:45
122,c,0:24:45,0:24:46
122,c,0:24:46,0:24:47
122,h,0:24:47,0:24:48
122,c,0:24:48,0:24:49
122,k,0:24:49,0:24:50
122,d,0:24:50,0:24:51
122,e,0:24:51,0:24:52
122,i,0:24:52,0:24:53
122,i,0:24:53,0:24:54
122,f,0:24:54,0:24:55
122,d,0:24:55,0:24:56
122,n,0:24:56,0:24:57
122,f,0:24:57,0:24:58
122,k,0:24:58,0:24:59
122,o,0:24:59,0:25:00
123,a,0:25:00,0:25:01
123,c,0:25:01,0:25:02
123,e,0:25:02,0:25:03
123,b,0:25:03,0:25:04
123,c,0:25:04,0:25:05
123,b,0:25:05,0:25:06
123,g,0:25:06,0:25:07
123,h,0:25:07,0:25:08
123,j,0:25:08,0:25:09
123,f,0:25:09,0:25:10
123,d,0:25:10,0:25:11
123,n,0:25:11,0:25:12
123,d,0:25:12,0:25:13
123,o,0:25:13,0:25:14
124,a,0:25:14,0:25:15
124,h,0:25:15,0:25:16
124,d,0:25:16,0:25:17
124,k,0:25:17,0:25:18
124,f,0:25:18,0:25:19
124,m,0:25:19,0:25:20
124,d,0:25:20,0:25:21
124,n,0:25:21,0:25:22
124,o,0:25:22,0:25:23
125,a,0:25:23,0:25:24
125,c,0:25:24,0:25:25
125,j,0:25:25,0:25:26
125,g,0:25:26,0:25:27
125,c,0:25:27,0:25:28
125,e,0:25:28,0:25:29
125,h,0:25:29,0:25:30
125,g,0:25:30,0:25:31
125,f,0:25:31,0:25:32
125,d,0:25:32,0:25:33
125,d,0:25:33,0:25:34
125,o,0:25:34,0:25:35
126,a,0:25:35,0:25:36
126,e,0:25:36,0:25:37
126,b,0:25:37,0:25:38
126,j,0:25:38,0:25:39
126,g,0:25:39,0:25:40
126,e,0:25:40,0:25:41
126,h,0:25:41,0:25:42
126,k,0:25:42,0:25:43
126,l,0:25:43,0:25:44
126,f,0:25:44,0:25:45
126,c,0:25:45,0:25:46
126,d,0:25:46,0:25:47
126,n,0:25:47,0:25:48
126,e,0:25:48,0:25:49
126,o,0:25:49,0:25:50
127,a,0:25:50,0:25:51
127,j,0:25:51,0:25:52
127,g,0:25:52,0:25:53
127,c,0:25:53,0:25:54
127,h,0:25:54,0:25:55
127,e,0:25:55,0:25:56
127,f,0:25:56,0:25:57
127,n,0:25:57,0:25:58
127,o,0:25:58,0:25:59
128,a,0:25:59,0:26:00
128,e,0:26:00,0:26:01
128,h,0:26:01,0:26:02
128,k,0:26:02,0:26:03
128,f,0:26:03,0:26:04
128,d,0:26:04,0:26:05
128,n,0:26:05,0:26:06
128,o,0:26:06,0:26:07
129,a,0:26:07,0:26:08
129,e,0:26:08,0:26:09
129,j,0:26:09,0:26:10
129,e,0:26:10,0:26:11
129,h,0:26:11,0:26:12
129,i,0:26:12,0:26:13
129,f,0:26:13,0:26:14
129,d,0:26:14,0:26:15
129,n,0:26:15,0:26:16
129,o,0:26:16,0:26:17
130,a,0:26:17,0:26:18
130,h,0:26:18,0:26:19
130,k,0:26:19,0:26:20
130,d,0:26:20,0:26:21
130,f,0:26:21,0:26:22
130,d,0:26:22,0:26:23
130,n,0:26:23,0:26:24
130,o,0:26:24,0:26:25
131,a,0:26:25,0:26:26
131,e,0:26:26,0:26:27
131,g,0:26:27,0:26:28
131,c,0:26:28,0:26:29
131,j,0:26:29,0:26:30
131,h,0:26:30,0:26:31
131,e,0:26:31,0:26:32
131,e,0:26:32,0:26:33
131,f,0:26:33,0:26:34
131,d,0:26:34,0:26:35
131,e,0:26:35,0:26:36
131,n,0:26:36,0:26:37
131,o,0:26:37,0:26:38
132,a,0:26:38,0:26:39
132,c,0:26:39,0:26:40
132,i,0:26:40,0:26:41
132,b,0:26:41,0:26:42
132,h,0:26:42,0:26:43
132,c,0:26:43,0:26:44
132,f,0:26:44,0:26:45
132,n,0:26:45,0:26:46
132,e,0:26:46,0:26:47
132,o,0:26:47,0:26:48
133,a,0:26:48,0:26:49
133,e,0:26:49,0:26:50
133,g,0:26:50,0:26:51
133,h,0:26:51,0:26:52
133,k,0:26:52,0:26:53
133,f,0:26:53,0:26:54
133,d,0:26:54,0:26:55
133,n,0:26:55,0:26:56
133,o,0:26:56,0:26:57
134,a,0:26:57,0:26:58
134,e,0:26:58,0:26:59
134,j,0:26:59,0:27:00
134,i,0:27:00,0:27:01
134,g,0:27:01,0:27:02
134,h,0:27:02,0:27:03
134,k,0:27:03,0:27:04
134,i,0:27:04,0:27:05
134,f,0:27:05,0:27:06
134,d,0:27:06,0:27:07
134,n,0:27:07,0:27:08
134,o,0:27:08,0:27:09
135,a,0:27:09,0:27:10
135,e,0:27:10,0:27:11
135,j,0:27:11,0:27:12
135,g,0:27:12,0:27:13
135,h,0:27:13,0:27:14
135,b,0:27:14,0:27:15
135,k,0:27:15,0:27:16
135,f,0:27:16,0:27:17
135,d,0:27:17,0:27:18
135,n,0:27:18,0:27:19
135,d,0:27:19,0:27:20
135,o,0:27:20,0:27:21
136,a,0:27:21,0:27:22
136,c,0:27:22,0:27:23
136,e,0:27:23,0:27:24
136,c,0:27:24,0:27:25
136,e,0:27:25,0:27:26
136,j,0:27:26,0:27:27
136,g,0:27:27,0:27:28
136,h,0:27:28,0:27:29
136,k,0:27:29,0:27:30
136,e,0:27:30,0:27:31
136,f,0:27:31,0:27:32
136,d,0:27:32,0:27:33
136,n,0:27:33,0:27:34
136,o,0:27:34,0:27:35
137,a,0:27:35,0:27:36
137,b,0:27:36,0:27:37
137,c,0:27:37,0:27:38
137,j,0:27:38,0:27:39
137,e,0:27:39,0:27:40
137,e,0:27:40,0:27:41
137,h,0:27:41,0:27:42
137,c,0:27:42,0:27:43
137,k,0:27:43,0:27:44
137,e,0:27:44,0:27:45
137,g,0:27:45,0:27:46
137,f,0:27:46,0:27:47
137,d,0:27:47,0:27:48
137,k,0:27:48,0:27:49
137,d,0:27:49,0:27:50
137,n,0:27:50,0:27:51
137,o,0:27:51,0:27:52
138,a,0:27:52,0:27:53
138,e,0:27:53,0:27:54
138,j,0:27:54,0:27:55
138,g,0:27:55,0:27:56
138,e,0:27:56,0:27:57
138,e,0:27:57,0:27:58
138,h,0:27:58,0:27:59
138,f,0:27:59,0:28:00
138,d,0:28:00,0:28:01
138,n,0:28:01,0:28:02
138,d,0:28:02,0:28:03
138,m,0:28:03,0:28:04
138,e,0:28:04,0:28:05
138,o,0:28:05,0:28:06
139,a,0:28:06,0:28:07
139,b,0:28:07,0:28:08
139,j,0:28:08,0:28:09
139,b,0:28:09,0:28:10
139,g,0:28:10,0:28:11
139,f,0:28:11,0:28:12
139,d,0:28:12,0:28:13
139,n,0:28:13,0:28:14
139,o,0:28:14,0:28:15
140,a,0:28:15,0:28:16
140,e,0:28:16,0:28:17
140,h,0:28:17,0:28:18
140,i,0:28:18,0:28:19
140,f,0:28:19,0:28:20
140,l,0:28:20,0:28:21
140,m,0:28:21,0:28:22
140,d,0:28:22,0:28:23
140,n,0:28:23,0:28:24
140,o,0:28:24,0:28:25
141,a,0:28:25,0:28:26
141,b,0:28:26,0:28:27
141,i,0:28:27,0:28:28
141,j,0:28:28,0:28:29
141,d,0:28:29,0:28:30
141,h,0:28:30,0:28:31
141,k,0:28:31,0:28:32
141,e,0:28:32,0:28:33
141,b,0:28:33,0:28:34
141,d,0:28:34,0:28:35
141,f,0:28:35,0:28:36
141,n,0:28:36,0:28:37
141,e,0:28:37,0:28:38
141,o,0:28:38,0:28:39
142,a,0:28:39,0:28:40
142,e,0:28:40,0:28:41
142,b,0:28:41,0:28:42
142,b,0:28:42,0:28:43
142,j,0:28:43,0:28:44
142,c,0:28:44,0:28:45
142,i,0:28:45,0:28:46
142,g,0:28:46,0:28:47
142,c,0:28:47,0:28:48
142,e,0:28:48,0:28:49
142,h,0:28:49,0:28:50
142,c,0:28:50,0:28:51
142,c,0:28:51,0:28:52
142,c,0:28:52,0:28:53
142,e,0:28:53,0:28:54
142,d,0:28:54,0:28:55
142,f,0:28:55,0:28:56
142,d,0:28:56,0:28:57
142,l,0:28:57,0:28:58
142,n,0:28:58,0:28:59
142,o,0:28:59,0:29:00
143,a,0:29:00,0:29:01
143,j,0:29:01,0:29:02
143,g,0:29:02,0:29:03
143,h,0:29:03,0:29:04
143,b,0:29:04,0:29:05
143,f,0:29:05,0:29:06
143,n,0:29:06,0:29:07
